Year,Rating,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Adjusted_Total,discrete
1994,6.9,101,1,119.94,6,10.3,104.09666666666668,80.91752403440714,0
2014,5.8,101,9,191.2,6,2.2,97.7425,80.76501478087069,0
1989,7.0,124,16,100.05,2,5.0,95.35095238095236,80.70717934928744,0
2011,7.0,115,4,181.03,6,3.7,63.30800000000001,80.47953706001994,0
1998,6.6,127,16,130.44,6,10.8,73.61999999999999,80.02044885230816,0
1983,7.1,114,1,79.57,6,5.4,55.62,79.8895582329317,0
1973,6.7,121,1,35.38,6,8.54,37.8125,79.68468468468468,0
2014,8.6,169,4,188.02,3,5.4,187.57454545454547,79.421747275624,0
1990,6.2,105,1,103.74,6,10.3,65.13499999999999,79.3979207857644,0
1981,6.2,95,1,72.18,6,2.3,99.46000000000001,79.38410778113831,0
2012,7.3,150,1,182.21,1,2.53,138.73962962962963,79.36185881812344,0
2005,5.7,106,4,154.7,6,3.7,92.25999999999999,79.2148495839556,0
1997,6.3,105,4,127.12,2,5.7,62.196666666666665,79.19426850794311,0
1996,7.2,117,16,124.06,2,2.9,62.83888888888888,79.09467644246097,0
2002,5.8,124,4,142.11,6,8.54,66.72571428571429,79.00486448922864,0
2010,6.8,125,1,172.06,6,3.8,93.14,78.9065169188578,0
2021,5.9,97,4,213.55,6,3.8,213.55,78.80953501267207,0
2011,7.6,105,4,176.76,6,5.4,72.13333333333334,78.58124604059616,0
2011,6.9,124,7,176.65,6,3.8,99.68375,78.53234393002553,0
2008,6.6,106,4,168.37,6,8.54,68.11,78.20160007431404,0
1984,6.7,96,16,81.2,2,2.9,71.06,78.16460773303386,0
1999,8.4,122,4,130.1,5,5.0,124.15375,78.10295662614438,0
1997,6.5,119,16,125.33,6,8.54,48.418333333333344,78.07911950991591,0
2012,6.8,106,4,179.02,6,2.2,130.02125,77.97244918292333,0
2015,6.4,115,4,184.3,2,0.5,184.3,77.75813549239083,0
1975,7.0,113,0,41.83,2,9.4,24.7275,77.72685041808609,0
1986,8.4,137,1,85.16,6,3.8,278.42571428571426,77.6948224739603,0
2015,8.0,156,16,183.64,6,5.2,47.84166666666667,77.47967445373115,0
2009,5.8,158,4,166.11,6,3.8,112.40500000000002,77.42720369912882,0
2002,5.7,104,0,139.24,2,7.1,94.58666666666666,77.40931202223767,0
1989,8.1,128,1,95.86,2,5.0,50.885000000000005,77.32723850497446,0
1977,7.0,125,16,46.8,6,8.54,53.39666666666667,77.21710435858655,0
1975,7.4,117,0,41.51,10,9.7,91.18285714285712,77.13223908330752,0
1998,8.2,103,1,125.62,2,5.0,50.885000000000005,77.06354480854762,0
1984,6.6,107,1,80.04,5,0.52,58.275000000000006,77.0479704797048,0
2017,7.8,106,4,188.37,6,2.53,187.57454545454547,76.84820504277674,0
2004,7.1,115,4,144.8,6,9.5,64.196,76.66107826700785,0
1992,7.3,128,1,107.53,2,5.3,76.1925,76.63380448984438,0
2009,6.7,108,16,163.96,2,5.7,75.548,76.42504556323618,0
1999,6.4,128,16,126.94,6,8.54,56.3375,76.20591325228875,0
2015,7.3,117,4,180.2,6,2.2,116.98666666666666,76.02830176738377,0
2011,8.1,146,4,169.71,5,5.0,72.745,75.44706531765996,0
2003,5.9,98,1,138.61,2,0.5,104.32916666666667,75.34858437146093,0
2003,6.6,147,4,138.61,6,10.3,178.96230769230772,75.34858437146093,0
2011,6.8,125,12,169.11,2,5.5,109.42666666666666,75.18032653272923,0
1978,8.1,183,16,48.98,5,1.5,36.989999999999995,75.08431272355645,0
2018,7.5,90,16,188.02,5,8.3,174.04500000000002,74.87649678987893,0
1989,7.7,95,4,92.82,2,5.7,61.743333333333325,74.8749663888142,0
2010,5.8,106,4,163.21,6,3.7,81.65500000000002,74.847917158705,0
2015,6.6,94,1,177.4,0,2.2,177.4,74.84695190640333,0
2014,7.8,102,1,177.0,0,3.6,168.9,74.76677623542946,0
1991,6.2,99,16,101.6,5,8.5,62.0375,74.60074649697118,0
2000,7.9,120,4,128.08,6,5.2,64.43333333333334,74.37862950058074,0
2010,5.9,102,16,162.0,2,2.9,84.20769230769231,74.29301255872932,0
2001,5.7,100,1,131.14,6,3.7,64.20142857142856,74.06250000000001,0
1993,6.0,117,16,106.61,5,5.5,63.60142857142858,73.79982693971733,0
2003,6.2,106,16,135.65,2,2.9,91.24777777777778,73.73952434881087,0
1984,6.9,106,1,76.57,6,2.2,129.74625,73.707684902936,0
1984,6.6,105,1,76.47,6,3.8,117.98666666666668,73.61142307075245,0
2006,6.6,108,9,148.21,2,2.5,99.8057142857143,73.51990409656483,0
2011,7.2,90,1,165.25,0,3.6,88.975,73.46430701634145,0
2002,7.7,145,16,132.07,6,9.4,138.73962962962963,73.4232105628909,0
1967,7.9,110,1,24.38,5,9.7,48.445,73.08518611041717,0
2000,7.4,131,16,125.6,1,5.0,59.36888888888888,72.938443670151,0
1986,5.9,94,1,79.82,6,2.2,65.215,72.82293013000834,0
1994,8.9,154,16,107.93,10,5.0,85.19,72.81497723056164,0
2000,5.6,98,16,125.31,6,2.2,80.07833333333333,72.7700348432056,0
2009,6.5,107,4,155.06,6,10.8,166.35666666666668,72.27657700070384,0
2003,5.6,105,16,132.72,2,2.9,83.56777777777778,72.14677236693092,0
1992,8.2,130,16,101.16,5,4.0,62.776666666666664,72.09407293027674,0
2000,7.6,147,16,124.12,10,8.52,59.36888888888888,72.07897793263649,0
1971,8.0,118,1,29.13,5,5.5,27.095,71.9407285449681,0
2003,5.6,138,4,132.18,6,7.5,64.43333333333334,71.85322763306908,0
2017,7.7,104,11,176.04,8,9.7,175.56,71.81800719716736,0
2002,7.1,115,4,129.13,8,9.0,152.93800000000002,71.78874218207088,0
2007,6.9,129,17,148.73,2,5.5,97.55799999999999,71.73158410664483,0
2017,7.3,104,1,175.75,0,3.6,175.75,71.69969759658126,0
2000,4.4,106,9,123.31,2,2.5,91.24777777777778,71.60859465737516,0
2015,6.6,89,1,169.7,0,2.2,161.84,71.59823978870713,0
1980,5.8,104,16,58.85,3,5.7,81.20749999999998,71.41268075639601,0
2017,6.3,97,1,175.0,0,2.2,161.70999999999998,71.39372449161718,0
1979,7.4,122,1,51.72,5,8.5,51.72,71.26420943851188,0
1995,6.4,90,1,108.39,3,10.3,60.415000000000006,71.12982609646723,0
2017,7.5,105,4,174.34,1,5.1,174.34,71.1244681592488,0
1998,6.7,119,1,115.82,2,5.7,98.81,71.05158222994733,0
1994,7.5,123,16,105.26,5,7.7,37.714999999999996,71.0136616630123,0
2009,5.7,118,4,152.27,6,3.8,128.184,70.97610202435943,0
1987,7.1,102,4,80.64,2,5.7,48.445,70.97029702970296,0
2012,8.4,165,16,162.81,5,4.0,85.19,70.91215758837977,0
2008,5.7,145,4,152.65,2,5.7,124.0,70.90024500412211,0
2014,8.1,149,16,167.77,5,9.7,86.519,70.86792118089265,0
1993,7.2,128,4,102.31,6,10.4,83.96444444444444,70.82319007787714,0
1985,6.7,117,1,76.11,2,5.4,95.35095238095236,70.75612023551288,0
2002,6.2,108,1,127.22,2,5.5,82.61,70.72689367616401,0
2016,7.8,127,4,169.61,1,2.53,106.87,70.66759440192327,0
1985,6.1,106,1,75.97,6,2.2,44.53,70.62596839169508,0
2004,7.3,163,4,133.38,5,1.5,83.96444444444444,70.61501808876731,0
2002,5.8,96,1,126.29,2,5.5,45.75,70.20986796386379,0
1988,8.2,132,16,83.01,6,8.5,72.94714285714285,70.19378479317878,0
2015,4.1,125,19,166.17,5,8.53,83.80999999999999,70.10889514254251,0
1989,6.8,116,4,86.89,2,5.5,39.188,70.09142242538317,0
1999,6.5,105,16,116.74,10,5.5,74.67333333333333,70.08254539996997,0
1990,6.2,111,1,91.46,6,10.3,81.21249999999999,69.99936220422221,0
1995,7.2,130,4,106.6,6,8.54,75.84222222222222,69.95515695067263,0
1997,7.3,138,4,112.23,6,10.6,75.19000000000001,69.91797321150453,0
1993,6.6,141,4,100.77,10,5.5,58.00333333333333,69.75713873665994,0
1999,7.2,124,1,116.09,2,5.7,71.30666666666666,69.69233078193005,0
1973,8.1,102,1,30.93,2,10.4,27.095,69.66216216216216,0
2018,6.9,120,4,174.53,2,5.7,92.50999999999999,69.5042813782447,0
1980,7.9,133,1,57.23,6,2.2,48.604000000000006,69.4468601476388,0
1996,7.4,149,4,108.77,10,8.52,54.09571428571428,69.34650940388907,0
2005,5.7,81,3,135.39,0,2.2,112.345,69.32707488798803,0
2007,7.5,96,14,143.5,2,5.0,52.60375,69.20918657502544,0
2003,5.9,107,16,127.15,6,10.8,71.512,69.118912797282,0
2008,8.1,116,4,148.1,5,5.0,62.776666666666664,68.78693930632481,0
1994,7.0,127,4,101.63,6,2.2,73.61999999999999,68.56468207117557,0
2017,6.6,118,4,168.05,6,3.7,84.67,68.55837371895011,0
1981,6.7,127,16,62.3,6,8.54,53.278,68.51800934836405,0
2013,6.6,117,16,159.58,6,10.3,109.42666666666666,68.50188786561188,0
2013,6.6,117,16,159.58,6,10.3,109.42666666666666,68.50188786561188,0
2019,6.8,116,16,175.08,8,9.7,175.56,68.48226907818373,0
2018,6.7,130,1,171.96,0,2.2,132.20000000000002,68.48081261561313,0
1998,7.3,132,16,111.55,6,8.5,67.63933333333333,68.4320842492715,0
1999,4.9,106,16,113.81,6,2.8,130.02125,68.32357796788233,0
2000,5.2,99,16,117.56,6,10.3,88.5575,68.26945412311267,0
1983,6.5,131,4,67.9,6,8.54,53.278,68.17269076305222,0
2006,6.4,107,16,137.36,2,5.8,82.15,68.13773717498243,0
2010,7.3,95,1,148.42,0,2.4,161.70999999999998,68.06524027139879,0
2010,5.5,98,16,148.38,2,5.5,56.56,68.04689631768058,0
2019,6.5,137,16,173.96,6,8.54,183.41333333333333,68.04418282408523,0
2015,7.8,147,18,161.2,1,2.53,88.98444444444445,68.01199913930223,0
1983,6.6,117,16,67.64,6,10.8,62.776666666666664,67.91164658634537,0
2003,6.7,128,9,124.73,2,5.7,104.26166666666666,67.80339750849377,0
2021,6.7,134,4,183.65,6,3.8,91.84,67.7750929762455,0
2016,6.6,123,4,162.43,6,8.5,123.30999999999999,67.67606484702786,0
2012,6.1,127,4,155.33,6,5.2,97.94500000000001,67.65423154722086,0
2002,7.9,119,4,121.66,6,9.7,58.569,67.63585823488533,0
2007,6.2,91,4,140.13,6,10.3,113.08800000000001,67.58385585197432,0
1989,7.3,117,1,83.76,2,5.7,58.275000000000006,67.56655014788923,0
2008,7.8,90,16,145.0,6,10.8,43.248000000000005,67.34710465507831,0
1996,6.4,103,4,105.49,2,2.9,71.06,67.25533949633409,0
2000,7.8,113,1,115.65,1,5.3,53.09,67.16027874564462,0
1990,7.4,118,1,87.73,3,2.8,129.74625,67.14458830282544,0
1987,7.9,119,16,76.27,10,8.52,42.085384615384605,67.12431243124311,0
1973,7.7,130,16,29.8,1,10.4,23.686666666666667,67.1171171171171,0
1993,9.0,195,16,96.9,1,2.53,138.73962962962963,67.07816556100377,0
2008,6.5,108,16,144.13,2,0.51,87.075,66.94302202714785,0
2019,7.4,130,16,171.02,6,10.8,131.525,66.89420640707667,0
1996,6.4,123,1,104.64,5,7.3,102.13899999999998,66.71342046541284,0
2018,6.3,97,1,167.51,0,2.2,161.84,66.70865853245729,0
1988,7.6,85,1,78.76,2,10.0,64.815,66.5999577196815,0
1980,7.7,124,1,54.8,5,5.0,32.60124999999999,66.49812923450298,0
2008,7.0,111,4,143.15,2,5.1,73.92999999999999,66.48784849223766,0
2006,6.9,126,4,134.03,6,8.54,366.5666666666666,66.48588317969491,0
2004,6.5,125,4,125.54,10,8.5,59.36888888888888,66.46430777375805,0
2011,6.6,90,1,149.26,0,2.2,149.26,66.35571839793721,0
2016,7.0,122,4,158.85,6,3.8,166.35666666666668,66.18446654528334,0
1988,5.9,104,16,78.22,2,5.7,36.1,66.14333027975478,0
2002,6.4,124,16,118.91,6,8.52,78.25666666666667,66.10701876302988,0
1990,6.9,127,4,86.3,9,8.5,58.00333333333333,66.05013074813445,0
1960,8.0,174,16,19.52,2,5.0,6.716666666666666,66.00169061707523,0
1995,7.0,104,4,100.48,3,2.1,99.68375,65.93896970359837,0
1995,6.1,100,1,100.33,2,7.1,86.7725,65.84053374166028,0
2000,7.2,165,16,113.33,6,2.53,112.40500000000002,65.81300813008131,0
2008,6.5,150,1,141.62,6,3.1,141.62,65.77722042242891,0
1995,8.6,127,16,100.13,10,5.5,86.519,65.70928579240947,0
1996,7.4,111,16,103.05,8,9.0,49.552499999999995,65.69971310168953,0
2006,8.5,151,16,132.38,10,8.52,47.43857142857142,65.66739696581372,0
1995,7.6,128,16,100.01,6,8.54,72.94714285714285,65.63053702285902,0
1991,6.5,105,1,89.33,2,5.51,59.77333333333333,65.59138469069326,0
1997,5.5,92,8,105.26,6,2.2,75.435,65.57574499013603,0
2015,6.1,114,4,155.19,6,8.54,120.02666666666669,65.47631604484066,0
2003,7.3,140,1,120.28,5,1.52,145.96800000000002,65.38437146092865,0
2011,7.7,131,4,146.41,6,3.8,85.06199999999998,65.0887091695162,0
1983,6.6,91,0,64.8,2,5.0,64.8,65.0602409638554,0
2015,8.1,120,4,154.06,6,3.8,45.79,64.99955699380212,0
2002,7.2,110,4,116.72,5,0.5,61.41166666666667,64.88950660180681,0
2007,7.1,128,4,134.53,6,8.5,76.925,64.88300954660747,0
1981,7.1,125,1,58.97,1,5.3,58.97,64.85565026120429,0
2012,7.5,158,16,148.81,5,0.51,74.7925,64.81443505145134,0
2016,6.9,144,4,155.44,6,3.8,135.857,64.76369833049318,0
2019,7.9,130,4,165.36,2,10.4,171.522,64.68030623011458,0
1977,8.0,93,16,39.2,2,5.5,13.9725,64.67757459095284,0
2012,7.0,91,4,148.31,0,2.2,161.84,64.59665924656105,0
1996,6.2,115,16,101.3,6,10.8,104.09666666666668,64.5839974497928,0
2013,7.0,110,16,150.39,2,10.0,115.145,64.55695523317063,0
2013,7.2,138,16,150.12,10,5.0,84.28500000000001,64.44105405680946,0
2009,6.8,96,1,137.86,0,2.2,129.74625,64.2593119135627,0
1999,6.7,103,16,106.89,2,10.0,51.56125,64.16929311121116,0
1970,7.1,122,16,24.91,2,5.9,62.83888888888888,64.15969092079847,0
1968,7.9,134,1,22.28,1,2.53,22.28,64.0536655486344,0
2004,6.8,99,4,120.91,2,5.7,91.24777777777778,64.01305920762374,0
1986,7.8,103,1,70.14,2,2.9,46.63833333333333,63.99148483235763,0
2021,5.2,143,4,173.2,6,10.8,166.35666666666668,63.91857393675862,0
1985,7.4,112,1,68.71,5,8.53,50.885000000000005,63.87666563371553,0
2011,6.9,96,1,143.62,0,2.2,138.725,63.84837381958827,0
1991,6.9,85,1,86.93,2,10.0,64.815,63.829162332497106,0
2001,4.7,87,1,112.95,2,7.1,73.85,63.78953313253013,0
2014,6.6,139,4,150.95,6,3.4,99.69,63.76296538270098,0
1983,6.8,99,16,63.5,2,10.4,63.5,63.75502008032128,0
2006,7.3,84,16,128.51,2,2.9,82.73666666666666,63.74767475507419,0
2001,5.6,88,1,112.72,6,2.2,52.63416666666666,63.65963855421688,0
2010,8.0,118,1,138.8,1,2.53,74.7925,63.653519402170545,0
2004,6.0,131,4,120.18,6,3.7,128.184,63.62657725227212,0
2007,5.6,92,1,131.92,6,3.7,92.25999999999999,63.62422225071327,0
2003,6.0,117,9,116.93,6,10.7,76.605,63.56330690826727,0
2018,6.5,106,16,159.34,10,8.7,50.56666666666667,63.455063283157685,0
2015,6.1,96,4,150.36,2,0.5,70.25500000000001,63.43848753464941,0
2014,6.3,97,11,150.16,2,2.9,71.72,63.429260562215184,0
2011,5.4,103,1,142.61,0,2.2,88.5575,63.399363531621525,0
1990,6.1,107,1,82.67,6,5.3,67.63933333333333,63.27189234007271,0
1997,6.3,120,4,101.36,8,9.0,49.552499999999995,63.14609074862424,0
1997,6.9,115,18,101.12,6,10.8,64.20142857142856,62.99657356453121,0
1979,7.9,96,0,45.7,2,5.7,13.9725,62.96934205993799,0
2016,8.0,128,16,151.1,2,0.53,69.71,62.95544787530572,0
2019,7.4,104,1,160.8,0,3.6,168.9,62.89666933842783,0
1960,8.3,125,1,18.6,2,5.7,18.6,62.890955198647504,0
1997,7.5,150,1,100.92,5,9.5,129.74625,62.871975911120344,0
2004,6.8,108,1,118.63,3,2.1,86.7725,62.80596488132003,0
2007,7.8,157,16,130.16,1,10.4,77.35947368421053,62.77538484045513,0
1992,6.7,110,16,88.04,5,8.5,61.41166666666667,62.743793799738675,0
1988,6.6,74,1,74.15,0,2.2,74.15,62.70171235289973,0
2008,6.6,112,4,134.52,6,3.8,81.65500000000002,62.47953460828369,0
2008,6.7,110,16,134.51,6,10.8,40.076,62.47488998037644,0
2017,6.7,102,1,152.9,0,2.2,152.9,62.377716998675815,0
1983,6.3,111,1,62.1,2,7.3,95.35095238095236,62.34939759036144,0
1988,7.5,92,4,73.71,2,7.0,105.07529411764706,62.32964554999647,0
2019,8.2,119,18,159.23,6,5.9,124.15375,62.2825662858076,0
2013,7.2,143,16,144.84,5,5.5,61.974000000000004,62.17454216352441,0
2009,6.7,138,16,133.38,6,9.7,95.35095238095236,62.17109403040034,0
1969,6.8,142,1,22.8,6,8.54,22.8,62.15356656065424,0
1994,6.7,119,4,92.12,10,5.5,54.09571428571428,62.1487603305785,0
2000,6.3,109,16,106.81,6,10.3,58.498333333333335,62.02671312427411,0
2006,6.9,109,4,124.74,2,5.0,73.92999999999999,61.87755776941837,0
1990,5.9,95,4,80.82,6,10.3,36.931250000000006,61.85598571337457,0
2020,7.2,97,16,160.07,5,8.3,174.04500000000002,61.84818146048566,0
1999,6.4,116,16,102.71,10,5.5,64.20142857142856,61.65991295212366,0
1983,7.3,98,1,61.4,3,2.0,51.56125,61.646586345381515,0
2007,7.1,107,1,127.81,0,2.2,76.70666666666666,61.64199398016726,0
1998,7.1,123,16,100.32,2,2.53,35.355714285714285,61.54286590665098,0
2001,7.7,144,16,108.64,6,2.53,77.35947368421053,61.355421686747,0
2005,7.8,136,1,119.52,1,0.53,89.905,61.20076808192872,0
2001,6.3,115,1,108.25,2,5.51,74.53916666666667,61.135165662650614,0
2012,6.2,92,16,139.85,6,10.8,74.375,60.911892627817146,0
2021,6.3,156,4,164.87,6,3.7,164.87,60.844430051693955,0
1996,5.7,105,8,95.32,2,5.8,98.81,60.77143767931146,0
2003,4.3,84,1,111.76,6,2.2,52.63416666666666,60.75288788221971,0
1999,7.3,105,4,101.07,7,8.5,105.07529411764706,60.67537145429986,0
2004,6.7,92,4,114.33,2,2.5,115.145,60.52942733609812,0
2008,6.5,110,4,130.32,6,2.2,91.24777777777778,60.528790887240035,0
1991,7.7,130,1,82.42,5,5.0,46.47666666666667,60.517652817720126,0
2004,6.6,108,4,114.2,5,9.7,126.71875,60.460601782405355,0
1980,5.3,114,1,49.82,3,2.1,28.06625,60.45505106684196,0
2003,7.8,154,4,111.11,6,5.0,48.411,60.39954699886749,0
1983,5.0,125,1,59.95,6,2.2,36.865,60.19076305220883,0
1995,7.3,116,1,91.4,6,8.52,67.63933333333333,59.98031280761238,0
2017,7.4,140,4,146.88,6,5.2,111.9025,59.921772876164184,0
2003,6.3,97,1,110.23,2,7.1,58.10625,59.921177802944506,0
2003,5.5,84,4,110.0,2,2.9,64.815,59.796149490373715,0
1976,7.2,103,0,33.83,2,10.0,24.7275,59.44647825450284,0
1992,6.5,103,16,83.36,6,8.5,67.1,59.408480817199184,0
1976,7.4,98,16,33.8,8,9.0,42.085384615384605,59.393761897788835,0
2021,7.3,163,4,160.87,6,8.54,43.68000000000001,59.36825051504826,0
1992,6.8,117,16,83.29,6,8.5,61.357777777777784,59.35859365720394,0
1979,7.6,112,1,43.0,6,1.5,27.25,59.249052704099206,0
2012,7.7,120,16,136.03,1,8.52,64.725,59.248085478455245,0
2008,7.8,166,4,127.51,5,7.3,86.519,59.2236504453037,0
2011,4.3,87,1,133.11,0,2.2,121.356,59.175999436884794,0
1982,6.6,126,1,57.06,2,5.1,33.955,59.129533678756474,0
2000,6.5,118,1,101.65,6,10.8,41.78600000000001,59.030197444831614,0
2013,7.5,112,16,137.4,8,9.7,127.54222222222221,58.98082085934999,0
1987,6.5,111,1,67.0,2,5.5,58.275000000000006,58.96589658965896,0
2006,5.8,106,4,118.7,2,5.7,116.98666666666666,58.881402174362364,0
1992,7.4,128,4,82.52,5,7.7,54.845454545454544,58.809834897256195,0
2010,8.2,138,16,128.01,9,8.5,47.43857142857142,58.7052378866848,0
1996,7.6,111,9,92.0,6,5.2,81.06,58.65476569971312,0
2007,7.6,113,16,121.46,2,2.9,47.449999999999996,58.57942718747449,0
1999,4.1,78,1,97.4,6,2.2,97.4,58.47215968782831,0
2004,5.9,91,4,110.36,8,9.7,110.36,58.42760081178857,0
2009,6.5,115,4,125.32,6,3.8,80.07833333333333,58.414166320960945,0
1993,6.5,113,16,84.05,6,8.54,43.313,58.18286703201616,0
1991,7.3,128,18,79.1,10,8.5,47.43857142857142,58.07991188888209,0
2002,7.7,117,16,104.45,10,8.52,124.15375,58.068102849200834,0
1997,5.3,93,1,92.98,2,0.52,45.541999999999994,57.92544907070918,0
1995,6.2,135,4,88.25,6,3.8,71.916,57.91315760691238,0
2005,5.6,95,1,113.09,6,2.7,83.56777777777778,57.90825688073393,0
2007,5.9,115,4,120.06,2,5.5,84.20769230769231,57.904215611132784,0
1987,6.7,117,16,65.67,6,10.3,55.62,57.79537953795379,0
1991,6.0,88,1,78.66,6,2.2,78.66,57.756837789879455,0
2013,5.7,111,4,134.51,2,10.4,107.565,57.740249008669345,0
1998,6.8,136,4,94.1,6,2.2,75.84222222222222,57.72711006594754,0
2003,7.0,111,4,106.13,6,10.8,88.98444444444445,57.69241223103057,0
1996,6.5,88,1,90.46,0,2.2,90.46,57.672935926044,0
2020,6.5,99,1,148.97,6,2.2,148.97,57.559340239698564,0
2012,7.7,122,16,132.09,2,5.7,84.28500000000001,57.532012135919686,0
1989,7.5,97,1,71.32,2,2.9,47.26,57.531594514654486,0
2003,6.4,116,16,105.81,2,5.5,58.498333333333335,57.51845979614949,0
1987,7.6,109,4,65.21,6,10.8,73.61999999999999,57.390539053905385,0
2013,5.3,101,16,133.67,2,2.9,84.20769230769231,57.37966757110126,0
1989,6.2,97,1,71.08,2,10.4,48.418333333333344,57.3379940844313,0
2007,6.7,117,1,118.87,2,5.1,83.56777777777778,57.33028577124233,0
1991,6.7,137,4,77.87,6,5.5,95.35095238095236,57.17677293030656,0
1985,7.7,114,1,61.5,3,2.1,73.61999999999999,57.17384567709948,0
2014,6.1,99,9,134.94,6,10.3,92.25999999999999,57.00016262829859,0
2018,5.6,113,4,143.01,6,8.3,102.13899999999998,56.95185515328468,0
2013,6.7,126,4,132.56,6,7.5,89.905,56.903184957172016,0
2003,6.3,96,16,104.57,2,2.9,62.77,56.84439411098528,0
2001,6.9,136,17,100.61,7,9.2,56.22375,56.820406626506035,0
2003,5.6,92,1,104.3,2,0.5,73.85,56.69762174405436,0
2007,6.9,122,4,117.15,10,8.5,59.36888888888888,56.50074012030822,0
2005,6.1,90,4,110.33,2,10.0,78.39,56.494986131854056,0
1989,7.2,145,16,70.0,1,5.9,50.368,56.466792148427004,0
2011,7.0,112,4,127.0,6,9.5,366.5666666666666,56.45970947700675,0
1983,7.1,105,1,56.2,2,5.0,35.18833333333333,56.42570281124498,0
2019,6.5,104,4,144.11,6,2.2,88.99000000000001,56.36840185547782,0
1973,7.6,102,16,25.0,6,10.4,25.0,56.3063063063063,0
2009,8.3,153,16,120.54,3,5.9,85.19,56.18611241883684,0
1987,6.5,118,4,63.77,2,7.7,45.79,56.12321232123213,0
2005,7.1,116,4,109.45,2,5.5,97.55799999999999,56.04437806699381,0
1994,6.1,128,16,83.02,5,8.5,55.821538461538466,56.009445100354185,0
1982,7.7,129,1,54.0,5,5.0,23.686666666666667,55.95854922279793,0
1998,6.8,125,1,91.14,2,5.0,119.69,55.911251980982556,0
1976,7.8,135,4,31.8,4,4.0,62.776666666666664,55.87933811685458,0
1985,6.4,102,1,60.09,3,2.0,48.604000000000006,55.86303067864892,0
2018,6.3,110,4,140.22,6,10.3,145.96800000000002,55.84077427867686,0
2008,5.7,88,4,120.15,2,5.7,107.565,55.805204305570065,0
1975,6.6,125,1,30.0,6,2.56,48.445,55.74481263549086,0
2003,5.3,103,4,102.54,6,10.0,45.080000000000005,55.74088335220838,0
2019,7.6,161,16,142.5,2,5.0,85.19,55.73865286521122,0
1995,6.5,99,1,84.92,1,5.0,84.92,55.727879251886684,0
1983,6.1,134,4,55.5,6,8.54,130.55333333333334,55.722891566265055,0
2009,5.1,88,8,119.44,0,3.6,119.44,55.67338034931038,0
2014,6.3,101,1,131.54,0,2.2,138.725,55.56396466671407,0
2000,7.3,106,4,95.01,5,9.5,126.71875,55.17421602787458,0
1973,7.3,106,0,24.48,5,1.51,48.445,55.13513513513513,0
2012,7.0,124,16,126.48,3,9.5,77.35947368421053,55.08856760505051,0
2012,6.7,115,4,126.37,6,8.5,63.79,55.04065692797464,0
1991,7.2,110,1,74.89,6,3.8,76.9,54.98868016887965,0
2003,4.0,82,1,101.15,3,2.1,101.15,54.98527746319366,0
2015,6.2,119,4,130.18,6,3.8,78.91333333333334,54.92433032229756,0
2015,7.0,88,2,130.18,0,2.2,130.18,54.92433032229756,0
2019,7.0,132,4,140.37,6,2.2,103.24333333333334,54.90550668554175,0
2011,7.2,107,1,123.48,0,3.6,152.93800000000002,54.89484193874641,0
1999,5.0,113,16,91.41,7,8.5,113.72999999999999,54.87618190004502,0
2018,7.4,140,4,137.69,6,3.8,138.73962962962963,54.833234990950054,0
2003,4.9,106,16,100.83,6,2.2,80.07833333333333,54.81132502831257,0
1990,5.4,104,0,71.61,2,5.1,70.61333333333334,54.80706677721794,0
1982,8.1,191,1,52.77,1,5.0,37.68666666666667,54.683937823834206,0
2010,6.6,107,16,119.22,6,10.3,99.8057142857143,54.674154057109305,0
2013,6.3,119,9,127.35,2,2.9,99.8057142857143,54.66672151701763,0
2001,6.4,96,1,96.52,2,5.5,60.14857142857142,54.510542168674704,0
2001,7.6,101,7,96.52,8,9.7,19.93,54.510542168674704,0
2012,6.8,104,4,125.01,5,5.5,125.01,54.448306738673026,0
2012,7.9,127,1,124.99,3,5.8,64.43333333333334,54.439595706477405,0
1992,6.8,115,18,76.25,2,2.5,52.75,54.341370709110336,0
1990,6.0,110,16,70.98,6,2.0,55.62,54.32489316920722,0
2004,7.5,170,4,102.61,1,5.0,47.43857142857142,54.324538957028146,0
2010,6.4,100,4,118.31,6,8.5,61.357777777777784,54.256829110020156,0
1995,7.3,143,8,82.57,5,0.5,48.19222222222222,54.185715848189865,0
2014,7.7,129,16,128.26,6,2.2,85.06199999999998,54.178456044950174,0
